wavelength_nm,measured_norm,nist_synth_norm
252.34065200,3.15024879e-02,8.24644410e-29
252.35652200,2.36948626e-02,1.70470717e-29
252.37237500,3.73742060e-02,3.46071042e-30
252.38826000,5.70212630e-02,6.86531590e-31
252.40412900,6.06850871e-02,1.33735075e-31
252.42001300,7.86842232e-02,2.54995600e-32
252.43588300,8.79957762e-02,4.77348757e-33
252.45176700,5.11335456e-02,8.74723420e-34
252.46763600,3.10225109e-02,1.57392445e-34
252.48352100,3.52943059e-02,2.77152772e-35
252.49939000,4.49258436e-02,4.79287657e-36
252.51527400,5.77252292e-02,8.11198138e-37
252.53112800,8.35479897e-02,1.35054526e-37
252.54701200,8.27160296e-02,2.19682841e-38
252.56288100,5.53413436e-02,3.50921651e-39
252.57875100,4.84296754e-02,5.49489589e-40
252.59462000,4.58857975e-02,8.43617401e-41
252.61048900,4.56458090e-02,1.26974900e-41
252.62637300,5.52933459e-02,1.87019507e-42
252.64222700,6.22850103e-02,2.71032544e-43
252.65811200,6.84127162e-02,3.83612753e-44
252.67398100,6.36609443e-02,5.33337171e-45
252.68985000,5.05735725e-02,7.26937307e-46
252.70573400,4.81736877e-02,9.69500472e-47
252.72160300,4.42698750e-02,1.27001124e-47
252.73748800,3.54542982e-02,1.62760993e-48
252.75335700,3.61902629e-02,2.04915005e-49
252.76924100,5.57413244e-02,2.52418154e-50
252.78511000,5.90051678e-02,3.05428551e-51
252.80096400,4.88456554e-02,3.63120827e-52
252.81683300,3.82061661e-02,4.28724546e-53
252.83270300,1.67351967e-02,1.03818578e-53
252.84858700,1.98870454e-02,4.73300737e-53
252.86445600,2.64467306e-02,3.84963045e-52
252.88032500,3.20624610e-02,3.10559651e-51
252.89621000,2.41268419e-02,2.46296874e-50
252.91206400,2.00630370e-02,1.90830554e-49
252.92794800,2.50227989e-02,1.45590575e-48
252.94381700,2.16309617e-02,1.08743408e-47
252.95968600,2.05270147e-02,7.96699020e-47
252.97555500,3.38223765e-02,5.72541918e-46
252.99142500,3.62382606e-02,4.03640875e-45
253.00730900,4.32139257e-02,2.79602305e-44
253.02317800,4.38378958e-02,1.89631419e-43
253.03904700,1.93910692e-02,1.26154139e-42
253.05493200,1.81751276e-02,8.24767394e-42
253.07078600,1.43513111e-02,5.26986451e-41
253.08667000,3.16304817e-02,3.31440305e-40
253.10252400,3.66222421e-02,2.03766342e-39
253.11839300,4.05100555e-02,1.23092458e-38
253.13427700,3.24144441e-02,7.30598108e-38
253.15014600,3.02705470e-02,4.24632219e-37
253.16601600,2.35348703e-02,2.42112035e-36
253.18188500,2.38868534e-02,1.35392178e-35
253.19775400,3.02705470e-02,7.42664109e-35
253.21362300,4.37099019e-02,3.99588480e-34
253.22949200,4.56138105e-02,2.10889591e-33
253.24536100,5.89251716e-02,1.09173942e-32
253.26124600,6.11330656e-02,5.55279686e-32
253.27711500,6.71327776e-02,2.76573466e-31
253.29298400,4.92296370e-02,1.35123504e-30
253.30886800,3.16944787e-02,6.48503408e-30
253.32472200,1.58232405e-02,3.04394405e-29
253.34057600,1.41753196e-02,1.40151762e-28
253.35646100,1.98870454e-02,6.34848530e-28
253.37233000,2.73906852e-02,2.81642566e-27
253.38819900,3.46543366e-02,1.22559824e-26
253.40408300,3.62382606e-02,5.23855396e-26
253.41993700,4.28139449e-02,2.19034633e-25
253.43580600,4.85896677e-02,8.99554778e-25
253.45167500,4.82696831e-02,3.62379901e-24
253.46754500,5.09895525e-02,1.43205465e-23
253.48341400,4.42058781e-02,5.55058654e-23
253.49928300,5.62213014e-02,2.11027875e-22
253.51515200,7.25405181e-02,7.86977716e-22
253.53102100,9.94832248e-02,2.87876828e-21
253.54690600,8.63318561e-02,1.03425555e-20
253.56277500,6.40929235e-02,3.64004718e-20
253.57862900,5.85731885e-02,1.25517173e-19
253.59451300,3.94221077e-02,4.25530116e-19
253.61036700,2.49268035e-02,1.41184039e-18
253.62623600,3.03985409e-02,4.60001579e-18
253.64210500,2.71666960e-02,1.47012650e-17
253.65797400,1.91190823e-02,4.60862904e-17
253.67384300,7.66363215e-03,1.41713251e-16
253.68971300,8.76757916e-03,4.27465217e-16
253.70559700,1.11834632e-02,1.26597057e-15
253.72145100,1.32313649e-02,3.67016388e-15
253.73730500,1.09434747e-02,1.04372191e-14
253.75318900,1.50072797e-02,2.91713671e-14
253.76905800,1.54872566e-02,7.98959822e-14
253.78492700,1.48952850e-02,2.14642026e-13
253.80078100,4.30859319e-02,5.65109269e-13
253.81666600,6.22210134e-02,1.46212705e-12
253.83253500,6.33889573e-02,3.70714346e-12
253.84840400,3.81421692e-02,9.21966911e-12
253.86427300,1.98390477e-02,2.24912162e-11
253.88012700,1.66072029e-02,5.37746998e-11
253.89599600,1.51352735e-02,1.26219613e-10
253.91186500,1.43193127e-02,2.90601169e-10
253.92773400,1.33273603e-02,6.56280548e-10
253.94360400,1.12154617e-02,1.45386765e-09
253.95947300,1.70551814e-02,3.15907434e-09
253.97534200,2.00150393e-02,6.73312195e-09
253.99119600,1.98070493e-02,1.40668221e-08
254.00706500,1.92470761e-02,2.88472139e-08
254.02293400,2.62227413e-02,5.80274409e-08
254.03881800,2.79826568e-02,1.14567028e-07
254.05467200,4.30059357e-02,2.21593742e-07
254.07054100,6.62048222e-02,4.20680153e-07
254.08641100,8.35799882e-02,7.83402527e-07
254.10228000,7.57403645e-02,1.43094287e-06
254.11814900,6.58368398e-02,2.56378314e-06
254.13401800,7.00606371e-02,4.50569657e-06
254.14987200,5.57093260e-02,7.76326949e-06
254.16572600,3.87021423e-02,1.31209378e-05
254.18161000,3.79981761e-02,2.17735941e-05
254.19747900,4.68617506e-02,3.54246319e-05
254.21333300,4.53898213e-02,5.65085688e-05
254.22920200,3.33104011e-02,8.84587456e-05
254.24508700,1.99190439e-02,1.35885296e-04
254.26092500,1.96790554e-02,2.04500573e-04
254.27679400,1.43033134e-02,3.02130038e-04
254.29266400,1.49432827e-02,4.37849475e-04
254.30854800,1.75351583e-02,6.22597570e-04
254.32440200,1.93590708e-02,8.67822375e-04
254.34027100,2.62227413e-02,1.18690605e-03
254.35614000,2.36628642e-02,1.59229490e-03
254.37199400,2.27509080e-02,2.09480492e-03
254.38787800,2.76626722e-02,2.70459858e-03
254.40374800,4.21579764e-02,3.42437375e-03
254.41958600,7.63003376e-02,4.25107533e-03
254.43545500,8.14200918e-02,5.17881163e-03
254.45132400,6.44929043e-02,6.18846717e-03
254.46719400,5.64932883e-02,7.25373714e-03
254.48306300,4.69257476e-02,8.33983749e-03
254.49893200,5.83971969e-02,9.40535137e-03
254.51478600,9.13236165e-02,1.04034322e-02
254.53064000,1.34825528e-01,1.12879676e-02
254.54652400,1.77175496e-01,1.20153290e-02
254.56237800,2.12965778e-01,1.25439393e-02
254.57824700,2.58547590e-01,1.28462253e-02
254.59410100,2.28901013e-01,1.29044912e-02
254.60997000,1.90918836e-01,1.27155081e-02
254.62585400,1.63864135e-01,1.22893886e-02
254.64170800,1.54440587e-01,1.16515681e-02
254.65757800,1.84519143e-01,1.08352752e-02
254.67344700,1.82023263e-01,9.88368521e-03
254.68928500,2.01478329e-01,8.84549303e-03
254.70515400,1.89958882e-01,7.76355607e-03
254.72103900,1.68583908e-01,6.68268825e-03
254.73689300,1.63416156e-01,5.64414406e-03
254.75276200,1.88598947e-01,4.67521083e-03
254.76861600,2.21525367e-01,3.79940128e-03
254.78448500,1.97414524e-01,3.02809516e-03
254.80033900,1.54472585e-01,2.36783023e-03
254.81620800,1.16106427e-01,1.81575045e-03
254.83207700,8.05081356e-02,1.36578841e-03
254.84793100,6.19170280e-02,1.00800137e-03
254.86380000,5.11655441e-02,7.29524077e-04
254.87966900,5.30534534e-02,5.17892712e-04
254.89552300,4.31979265e-02,3.60756495e-04
254.91140700,2.94065885e-02,2.46323091e-04
254.92726100,3.24784410e-02,1.65096798e-04
254.94313000,3.72942099e-02,1.08500912e-04
254.95898400,3.94221077e-02,6.99735632e-05
254.97483800,3.33104011e-02,4.42661839e-05
254.99070700,3.38063773e-02,2.74566565e-05
255.00656100,2.19989441e-02,1.67129387e-05
255.02243000,2.71186983e-02,9.97423585e-06
255.03830000,4.05260547e-02,5.83866004e-06
255.05416900,3.92941139e-02,3.35260816e-06
255.07002300,4.11020271e-02,1.88935550e-06
255.08587600,4.59177959e-02,1.04447623e-06
255.10174600,3.54063005e-02,5.66020938e-07
255.11759900,3.50063197e-02,3.01082497e-07
255.13346900,4.32459242e-02,1.56989148e-07
255.14932300,4.12140217e-02,8.03474623e-08
255.16520700,3.71982145e-02,4.02845005e-08
255.18106100,2.35668688e-02,1.98380819e-08
255.19693000,2.89426108e-02,9.57626003e-09
255.21278400,2.21269379e-02,4.53758426e-09
255.22863800,2.40948434e-02,2.10906988e-09
255.24450700,2.66387213e-02,9.60877552e-10
255.26036100,2.37588596e-02,4.29735657e-10
255.27623000,2.49108043e-02,1.88377797e-10
255.29208400,2.24309233e-02,8.10643926e-11
255.30795300,1.78711422e-02,3.41908345e-11
255.32382200,2.80946515e-02,1.41452599e-11
255.33967600,2.95505816e-02,5.74523781e-12
255.35553000,2.93265923e-02,2.28898308e-12
255.37139900,2.17269571e-02,8.93767669e-13
255.38725300,2.13269763e-02,3.42630712e-13
255.40312200,2.14229717e-02,1.28724019e-13
255.41897600,3.12465002e-02,4.74819250e-14
255.43484500,4.44458666e-02,1.71637771e-14
255.45069900,2.80306545e-02,6.09184250e-15
255.46656800,2.26709118e-02,2.11877314e-15
255.48242200,2.10709886e-02,7.23581305e-16
255.49827600,2.54867766e-02,2.42397262e-16
255.51414500,4.14860087e-02,7.95690787e-17
255.53001400,5.97571317e-02,2.56202057e-17
255.54586800,9.45714606e-02,8.10064580e-18
255.56173700,8.27480281e-02,2.50962696e-18
255.57759100,5.41414012e-02,7.63507448e-19
255.59346000,4.08140409e-02,2.27590458e-19
255.60929900,2.71666960e-02,6.67012505e-20
255.62516800,1.78391437e-02,1.91308344e-20
255.64102200,2.24949202e-02,5.38865135e-21
255.65689100,1.98870454e-02,1.48706950e-21
255.67274500,3.30864119e-02,4.03036627e-22
255.68861400,4.15820041e-02,1.07015563e-22
255.70446800,3.58382798e-02,2.79079070e-23
255.72032200,2.63187367e-02,7.13912666e-24
255.73619100,1.62712190e-02,1.78907415e-24
255.75204500,2.21749356e-02,4.40365449e-25
255.76789900,3.31984065e-02,1.06325058e-25
255.78375200,3.70862199e-02,2.51846101e-26
255.79962200,2.55347743e-02,5.84237158e-27
255.81547500,2.07350047e-02,1.33154826e-27
255.83134500,3.09585140e-02,2.97208375e-28
255.84721400,3.10065117e-02,6.50770135e-29
255.86306800,3.29264195e-02,1.39975244e-29
255.87892200,3.78861815e-02,2.95333252e-30
255.89477500,4.20459818e-02,6.11299964e-31
255.91064500,3.03025455e-02,1.23904744e-31
255.92649800,2.03510232e-02,2.46773255e-32
255.94236800,1.84311153e-02,4.81262304e-33
255.95822100,1.78231445e-02,9.22274352e-34
255.97407500,1.70711806e-02,1.73352821e-34
255.98992900,1.32953618e-02,3.19623860e-35
256.00579800,9.74353231e-03,5.77136250e-36
256.02163700,1.71191783e-02,1.02557690e-36
256.03750600,1.65752044e-02,1.78183118e-37
256.05337500,1.73751660e-02,3.03659270e-38
256.06921400,2.27989057e-02,5.09336423e-39
256.08505200,2.60627490e-02,8.38158163e-40
256.10092200,2.42868342e-02,1.34800930e-40
256.11679100,2.00790362e-02,2.12682231e-41
256.13262900,9.39154921e-03,3.30356115e-42
256.14849900,1.27193895e-02,5.01451004e-43
256.16436800,1.58552389e-02,7.46702576e-44
256.18020600,2.13429755e-02,1.09478462e-44
256.19607500,3.15024879e-02,1.56858308e-45
256.21194500,2.79346591e-02,2.20421554e-46
256.22778300,2.42228373e-02,3.05045763e-47
256.24365200,1.28633826e-02,4.12500673e-48
256.25952100,1.49912804e-02,5.47149477e-49
256.27536000,9.43954690e-03,7.14646504e-50
256.29122900,9.69553461e-03,9.12077548e-51
256.30709800,1.52472681e-02,1.14181020e-51
256.32293700,1.53112651e-02,1.40769160e-52
256.33880600,2.98385677e-02,1.69562120e-53
256.35464500,2.64627298e-02,2.01156119e-54
256.37051400,3.58222805e-02,2.33138357e-55
256.38635300,3.30224149e-02,2.66139267e-56
256.40222200,5.08455594e-02,2.96789549e-57
256.41809100,7.83962370e-02,3.24645894e-58
256.43392900,7.06526087e-02,3.49860413e-59
256.44979900,5.28774619e-02,3.68174688e-60
256.46566800,3.00305585e-02,3.80098420e-61
256.48150600,3.40143673e-02,3.86643624e-62
256.49737500,5.15495256e-02,3.84072031e-63
256.51324500,4.95336224e-02,3.74172774e-64
256.52908300,3.67342368e-02,3.59266621e-65
256.54495200,3.64622498e-02,3.36821283e-66
256.56082200,4.46058589e-02,3.09697908e-67
256.57666000,6.57088460e-02,2.80680896e-68
256.59252900,8.11161064e-02,2.48356961e-69
256.60836800,8.22840504e-02,2.16558961e-70
256.62420700,7.70843000e-02,1.85237662e-71
256.64007600,6.93406716e-02,1.54699689e-72
256.65591400,6.37249412e-02,1.27350931e-73
256.67178300,4.55818121e-02,1.02334475e-74
256.68762200,6.03811017e-02,8.10507897e-76
256.70346100,6.43329120e-02,6.29717621e-77
256.71933000,4.60937875e-02,4.77597841e-78
256.73519900,2.94385869e-02,3.55304351e-79
256.75103800,3.09425148e-02,2.60565814e-80
256.76690700,2.29908964e-02,1.86515432e-81
256.78277600,2.09909924e-02,1.30958523e-82
256.79861500,2.66067229e-02,9.06523346e-84
256.81448400,3.82541638e-02,6.12430986e-85
256.83035300,4.38858935e-02,4.05841992e-86
256.84619100,3.33903973e-02,2.65219583e-87
256.86206100,1.52952658e-02,1.69078937e-88
256.87789900,1.09594739e-02,1.06323676e-89
256.89373800,1.42233173e-02,6.55764908e-91
256.90960700,1.84951122e-02,3.94642957e-92
256.92544600,3.12944979e-02,2.34214273e-93
256.94131500,3.11665040e-02,1.35621551e-94
256.95718400,4.29739373e-02,7.70310321e-96
256.97302200,4.02860663e-02,4.31600879e-97
256.98889200,2.72626914e-02,2.35830085e-98
257.00470000,1.54712574e-02,1.27855065e-99
257.02056900,1.08314801e-02,6.72341077e-101
257.03643800,6.59168360e-03,3.46803135e-102
257.05227700,4.36779035e-03,1.76463868e-103
257.06814600,4.86376654e-03,8.75806830e-105
257.08401500,1.05754924e-02,4.26365960e-106
257.09985400,1.35833480e-02,2.04778167e-107
257.11572300,2.27509080e-02,9.59248400e-109
257.13156100,1.60152313e-02,4.49400208e-110
257.14743000,2.86866230e-02,1.34171786e-110
257.16326900,2.68467114e-02,2.12147517e-109
257.17910800,2.11989824e-02,3.86606845e-108
257.19497700,1.77751468e-02,6.95702483e-107
257.21081500,2.08629986e-02,1.22206782e-105
257.22668500,2.16629602e-02,2.11950591e-104
257.24252300,1.51512727e-02,3.58793336e-103
257.25836200,7.55163752e-03,5.96359323e-102
257.27423100,1.16794394e-03,9.78220902e-101
257.29007000,4.99176040e-03,1.56688654e-99
257.30593900,9.21555765e-03,2.47669779e-98
257.32180800,7.42364367e-03,3.84285627e-97
257.33764600,1.06714878e-02,5.82208210e-96
257.35351600,8.84757532e-03,8.70643316e-95
257.36935400,1.49592820e-02,1.27116649e-93
257.38522300,1.62392205e-02,1.83145879e-92
257.40109300,1.59192359e-02,2.59065615e-91
257.41693100,2.07030063e-02,3.57825521e-90
257.43273900,1.92630754e-02,4.82806232e-89
257.44857800,1.19034286e-02,6.42798007e-88
257.46444700,2.11829832e-02,8.44226424e-87
257.48028600,1.73591668e-02,1.08317234e-85
257.49615500,2.17749548e-02,1.37084554e-84
257.51202400,2.34228757e-02,1.70304116e-83
257.52786300,2.69107083e-02,2.06710061e-82
257.54373200,3.83021615e-02,2.47459868e-81
257.55957000,4.54378190e-02,2.89408336e-80
257.57543900,4.69897445e-02,3.33857585e-79
257.59130900,4.81256900e-02,3.78114455e-78
257.60711700,5.51973505e-02,4.16446439e-77
257.62298600,5.37734189e-02,4.54440250e-76
257.63882400,5.95171432e-02,4.84547219e-75
257.65469400,3.79661776e-02,5.09594733e-74
257.67053200,1.96790554e-02,5.23627234e-73
257.68640100,1.26233941e-02,5.30583153e-72
257.70220900,1.03835016e-02,5.23131320e-71
257.71807900,1.04634978e-02,5.10888748e-70
257.73394800,1.81911268e-02,4.89694239e-69
257.74975600,2.26549126e-02,4.56817204e-68
257.76562500,3.47183335e-02,4.21952325e-67
257.78146400,5.05895717e-02,3.81002218e-66
257.79733300,5.78052253e-02,3.39121230e-65
257.81317100,4.20139833e-02,2.95050935e-64
257.82904100,3.34383950e-02,2.53098797e-63
257.84487900,1.91510807e-02,2.12212069e-62
257.86074800,1.42073180e-02,1.75392551e-61
257.87661700,8.62358607e-03,1.42297696e-60
257.89242600,9.67953538e-03,1.12444516e-59
257.90829500,6.70367822e-03,8.79117188e-59
257.92413300,1.05914916e-02,6.72016329e-58
257.94000200,6.36769435e-03,5.06285359e-57
257.95584100,1.35513495e-02,3.73010808e-56
257.97168000,1.14714494e-02,2.69788569e-55
257.98751800,1.34233557e-02,1.91535052e-54
258.00338700,2.21109387e-02,1.33996244e-53
258.01919600,2.31988865e-02,9.13553418e-53
258.03506500,2.72146937e-02,6.15885638e-52
258.05090300,1.68951890e-02,4.06084544e-51
258.06677200,1.43833096e-02,2.63809020e-50
258.08264200,1.65912036e-02,1.68251493e-49
258.09848000,2.02710270e-02,1.04948125e-48
258.11434900,2.60787482e-02,6.44911414e-48
258.13018800,3.37103819e-02,3.87706638e-47
258.14602700,4.84456746e-02,2.28813946e-46
258.16186500,4.17419964e-02,1.32553107e-45
258.17773400,5.40294066e-02,7.56387094e-45
258.19357300,5.28454634e-02,4.22315402e-44
258.20944200,5.91011631e-02,2.32218952e-43
258.22528100,5.83651985e-02,1.24947461e-42
258.24111900,4.56298098e-02,6.59914870e-42
258.25692700,2.92625954e-02,3.41098045e-41
258.27279700,3.20464618e-02,1.74192275e-40
258.28863500,3.60942675e-02,8.70401522e-40
258.30450400,3.62222613e-02,4.28283632e-39
258.32034300,3.29424188e-02,2.06254561e-38
258.33621200,3.95980993e-02,9.77961907e-38
258.35205100,3.94221077e-02,4.53869491e-37
258.36788900,3.37263811e-02,2.06763939e-36
258.38372800,3.01105547e-02,9.24775934e-36
258.39959700,3.17584756e-02,4.07177447e-35
258.41543600,4.01580724e-02,1.75502135e-34
258.43130500,3.71342176e-02,7.44622476e-34
258.44714400,2.00150393e-02,3.09294215e-33
258.46301300,2.26549126e-02,1.26453856e-32
258.47882100,3.27024303e-02,5.04816539e-32
258.49469000,6.14690495e-02,1.98891458e-31
258.51049800,7.55643729e-02,7.65247127e-31
258.52636700,6.75487577e-02,2.90540407e-30
258.54220600,5.45413820e-02,1.08015108e-29
258.55807500,5.47333728e-02,3.95180838e-29
258.57388300,5.32294450e-02,1.41232270e-28
258.58975200,4.32779227e-02,4.97929193e-28
258.60559100,2.42708350e-02,1.71923479e-27
258.62146000,2.74546822e-02,5.84084099e-27
258.63729900,3.33583988e-02,1.94347944e-26
258.65316800,4.62537798e-02,6.36248375e-26
258.66897600,6.15970433e-02,2.03556809e-25
258.68484500,7.08286002e-02,6.42176851e-25
258.70068400,4.51178343e-02,1.98448971e-24
258.71655300,3.20144633e-02,6.03287608e-24
258.73239100,2.89746092e-02,1.79649456e-23
258.74823000,2.17589556e-02,5.25210823e-23
258.76406900,2.80146553e-02,1.50736181e-22
258.77987700,4.14060125e-02,4.23842797e-22
258.79574600,5.60453098e-02,1.17458864e-21
258.81158400,3.59822729e-02,3.18912291e-21
258.82745400,2.59987521e-02,8.51698584e-21
258.84329200,1.05914916e-02,2.22848321e-20
258.85913100,7.88762139e-03,5.72447306e-20
258.87496900,1.44153081e-02,1.44348621e-19
258.89083900,2.51347935e-02,3.57976155e-19
258.90667700,3.53263043e-02,8.69899746e-19
258.92254600,2.72466922e-02,2.07870378e-18
258.93835400,2.50387981e-02,4.86019596e-18
258.95419300,1.76151545e-02,1.11743492e-17
258.97006200,1.90230869e-02,2.52597356e-17
258.98590100,2.20629410e-02,5.59672832e-17
259.00177000,4.33099211e-02,1.21912245e-16
259.01760900,3.75981953e-02,2.60309322e-16
259.03344700,2.91666000e-02,5.45617328e-16
259.04925500,2.05590132e-02,1.12118603e-15
259.06512500,1.24314033e-02,2.26805907e-15
259.08096300,1.61752236e-02,4.49762320e-15
259.09680200,1.97110539e-02,8.75602279e-15
259.11264000,2.63667344e-02,1.67335958e-14
259.12847900,1.66552006e-02,3.13953812e-14
259.14434800,1.15354463e-02,5.78912756e-14
259.16018700,1.56472489e-02,1.04671048e-13
259.17605600,1.68951890e-02,1.85986094e-13
259.19186400,1.50712766e-02,3.23717927e-13
259.20770300,2.59507544e-02,5.53743902e-13
259.22357200,3.39343712e-02,9.30777805e-13
259.23941000,4.88456554e-02,1.53430514e-12
259.25528000,6.30209750e-02,2.48524263e-12
259.27108800,6.60608291e-02,3.94456705e-12
259.28695700,4.77097099e-02,6.15694428e-12
259.30279500,3.66382414e-02,9.42589522e-12
259.31860400,4.08940371e-02,1.41559965e-11
259.33447300,4.45738605e-02,2.09020791e-11
259.35028100,3.12465002e-02,3.02538032e-11
259.36615000,2.18869494e-02,4.30478331e-11
259.38198900,1.63672144e-02,6.00899065e-11
259.39782700,8.63958530e-03,8.23416298e-11
259.41366600,1.21274179e-02,1.10770053e-10
259.42950400,2.07670032e-02,1.46283040e-10
259.44537400,2.65267267e-02,1.89741517e-10
259.46121200,2.34548742e-02,2.41474883e-10
259.47708100,2.19029487e-02,3.01814454e-10
259.49288900,2.94705854e-02,3.70022203e-10
259.50872800,2.83186407e-02,4.45525942e-10
259.52459700,2.61907428e-02,5.26773875e-10
259.54043600,2.22709310e-02,6.11232456e-10
259.55627400,2.58707582e-02,6.96243815e-10
259.57211300,2.77266691e-02,7.78567374e-10
259.58792100,4.09900325e-02,8.54546464e-10
259.60379000,6.63968130e-02,9.21069388e-10
259.61962900,7.36764635e-02,9.74441904e-10
259.63543700,7.39484505e-02,1.01197853e-09
259.65130600,4.62217814e-02,1.03183707e-09
259.66714500,2.57107659e-02,1.03276968e-09
259.68301400,1.37273411e-02,1.01472848e-09
259.69882200,2.04950162e-02,9.78853462e-10
259.71466100,2.33748780e-02,9.26912609e-10
259.73053000,2.37428603e-02,8.61525866e-10
259.74636800,2.21109387e-02,7.86192974e-10
259.76220700,2.27509080e-02,7.04309948e-10
259.77804600,2.34548742e-02,6.19404803e-10
259.79388400,3.13264963e-02,5.34768330e-10
259.80975300,2.14869686e-02,4.53090984e-10
259.82556200,2.04630178e-02,3.77110475e-10
259.84140000,2.86866230e-02,3.08027846e-10
259.85723900,2.89266115e-02,2.46991580e-10
259.87307700,2.45588212e-02,1.94427287e-10
259.88891600,3.56462890e-02,1.50245702e-10
259.90475500,5.19975041e-02,1.13978511e-10
259.92059300,7.64283314e-02,8.48844854e-11
259.93646200,6.29729773e-02,6.20206993e-11
259.95230100,4.50218390e-02,4.45113880e-11
259.96810900,4.15660048e-02,3.13824758e-11
259.98397800,3.16944787e-02,2.16909564e-11
259.99981700,3.39503704e-02,1.47279375e-11
260.01565600,2.74546822e-02,9.81705552e-12
260.03149400,2.38228565e-02,6.42404426e-12
260.04733300,1.52952658e-02,4.12667730e-12
260.06317100,1.72471721e-02,2.60244446e-12
260.07901000,2.63187367e-02,1.61111346e-12
260.09484900,5.49733613e-02,9.79144666e-13
260.11068700,6.25409980e-02,5.84195351e-13
260.12652600,4.03180647e-02,3.42161787e-13
260.14233400,2.25909156e-02,1.96951478e-13
260.15817300,1.49432827e-02,1.11173306e-13
260.17404200,1.93110731e-02,6.15353483e-14
260.18988000,3.44783450e-02,3.34749436e-14
260.20568800,2.87986177e-02,1.78984635e-14
260.22155800,3.81261699e-02,9.37142428e-15
260.23739600,4.13740140e-02,4.82315328e-15
260.25323500,4.29899365e-02,2.43677062e-15
260.26907300,4.24779611e-02,1.20863119e-15
260.28491200,4.80936915e-02,5.88477758e-16
260.30075100,3.12305009e-02,2.81282291e-16
260.31662000,3.15504856e-02,1.31795562e-16
260.33242800,2.28469033e-02,6.08018537e-17
260.34826700,2.49268035e-02,2.74952651e-17
260.36413600,3.61262659e-02,1.21870746e-17
260.37994400,4.25419580e-02,5.31975175e-18
260.39575200,4.34699134e-02,2.27976837e-18
260.41162100,4.24939603e-02,9.55941192e-19
260.42746000,4.98216086e-02,3.94142885e-19
260.44326800,3.82541638e-02,1.59819186e-19
260.45913700,2.93745900e-02,6.33946380e-20
260.47497600,3.26544326e-02,2.47288428e-20
260.49078400,5.60133114e-02,9.48756757e-21
260.50665300,5.90211670e-02,3.56009556e-21
260.52249100,3.97260931e-02,1.31392103e-21
260.53833000,2.69747052e-02,4.76020737e-22
260.55413800,2.05590132e-02,1.69646583e-22
260.57000700,2.19989441e-02,5.91148298e-23
260.58584600,2.52627874e-02,2.02619764e-23
260.60165400,3.22224533e-02,6.83245714e-24
260.61752300,2.87666192e-02,2.25222307e-24
260.63336200,3.21744556e-02,7.30340725e-25
260.64920000,3.11345055e-02,2.32513062e-25
260.66500900,3.52303089e-02,7.28246620e-26
260.68084700,4.55818121e-02,2.23444256e-26
260.69668600,7.94841848e-02,6.72982622e-27
260.71249400,8.81397693e-02,1.99461073e-27
260.72836300,6.99486425e-02,5.77611162e-28
260.74420200,5.27014703e-02,1.64588310e-28
260.76001000,3.62862583e-02,4.61561048e-29
260.77587900,3.47343328e-02,1.26441529e-29
260.79171800,4.29739373e-02,3.40864599e-30
260.80755600,5.12615394e-02,9.02166810e-31
260.82336400,5.48453674e-02,2.35009364e-31
260.83923300,3.32144057e-02,5.97847349e-32
260.85507200,2.05910116e-02,1.49688284e-32
260.87088000,1.50232789e-02,3.68945314e-33
260.88671900,1.49752812e-02,8.90281543e-34
260.90258800,1.82231253e-02,2.10318054e-34
260.91839600,1.73431675e-02,4.90485991e-35
260.93420400,3.11345055e-02,1.12301129e-35
260.95007300,2.53907812e-02,2.50976004e-36
260.96588100,1.72471721e-02,5.53826576e-37
260.98172000,1.44153081e-02,1.19622362e-37
260.99755900,2.71826952e-02,2.53645428e-38
261.01342800,2.12949778e-02,5.26403978e-39
261.02923600,2.34388749e-02,1.07901729e-39
261.04507400,1.85431099e-02,2.16479174e-40
261.06091300,1.55672528e-02,4.26320413e-41
261.07675200,1.75671568e-02,8.24199252e-42
261.09259000,3.33583988e-02,1.56440864e-42
261.10842900,2.26869110e-02,2.91473425e-43
261.12423700,1.96630562e-02,5.34903712e-44
261.14010600,2.27029103e-02,9.57352923e-45
261.15594500,3.34383950e-02,1.68752253e-45
261.17175300,4.37099019e-02,2.93023257e-46
261.18759200,5.83811977e-02,4.97791495e-47
261.20343000,6.57408444e-02,8.30267999e-48
261.21923800,5.12935379e-02,1.36415070e-48
261.23507700,2.99825608e-02,2.19256354e-49
261.25091600,2.45268227e-02,3.45953802e-50
261.26672400,2.39668496e-02,5.37840115e-51
261.28259300,2.32628834e-02,8.14948361e-52
261.29843100,3.55022959e-02,1.21668223e-52
261.31424000,3.43183527e-02,1.78951652e-53
261.33007800,4.01100747e-02,2.57484843e-54
261.34594700,4.66857591e-02,3.62303993e-55
261.36175500,4.68137529e-02,5.04266875e-56
261.37759400,3.97900901e-02,6.86360436e-57
261.39343300,4.08300402e-02,9.17107246e-58
261.40927100,3.80301746e-02,1.20315073e-58
261.42511000,2.48148089e-02,1.54931809e-59
261.44094800,2.21749356e-02,1.95881847e-60
261.45675700,2.13749740e-02,2.44057100e-61
261.47256500,2.62387405e-02,2.98574783e-62
261.48843400,3.66382414e-02,3.55676375e-63
261.50424200,2.90546054e-02,4.19373299e-64
261.52008100,3.05105355e-02,4.83403442e-65
261.53588900,3.05105355e-02,5.49357100e-66
261.55172700,2.69587060e-02,6.10368450e-67
