wavelength_nm,measured_norm,nist_synth_norm
261.56759600,4.40346700e-01,1.36157132e-03
261.58340500,4.42508810e-01,1.61285370e-03
261.59924300,4.78483665e-01,2.12103979e-03
261.61508200,5.06581579e-01,2.86882837e-03
261.63089000,4.91799219e-01,3.83133231e-03
261.64675900,4.38184589e-01,4.98735696e-03
261.66259800,4.25088104e-01,6.30019103e-03
261.67840600,4.24192780e-01,7.73658187e-03
261.69424400,4.05143347e-01,9.26958933e-03
261.71008300,3.96104391e-01,1.08654705e-02
261.72592200,3.99790456e-01,1.24954509e-02
261.74173000,3.78178874e-01,1.41311380e-02
261.75753800,3.44994761e-01,1.57546471e-02
261.77337600,3.26678731e-01,1.73519916e-02
261.78921500,3.23821316e-01,1.89068498e-02
261.80505400,3.22716449e-01,2.04088246e-02
261.82089200,3.03124107e-01,2.18495458e-02
261.83673100,2.90456234e-01,2.32217664e-02
261.85253900,2.73435565e-01,2.45152054e-02
261.86837800,2.68196971e-01,2.57259311e-02
261.88421600,2.84884275e-01,2.68402851e-02
261.90005500,3.07076864e-01,2.78452346e-02
261.91589400,3.17144490e-01,2.87256066e-02
261.93170200,3.15858653e-01,2.94638809e-02
261.94754000,3.09096104e-01,3.00469033e-02
261.96337900,2.95332889e-01,3.04589904e-02
261.97918700,2.93304124e-01,3.06895132e-02
261.99505600,2.92227831e-01,3.07348899e-02
262.01086400,3.27659777e-01,3.05982571e-02
262.02667200,3.34631870e-01,3.02931720e-02
262.04251100,3.14915706e-01,2.98424552e-02
262.05831900,2.84369940e-01,2.92832746e-02
262.07415800,2.65520526e-01,2.86605919e-02
262.09002700,2.57081627e-01,2.80326051e-02
262.10583500,2.75283360e-01,2.74710765e-02
262.12167400,2.72416421e-01,2.70489710e-02
262.13748200,2.70006667e-01,2.68501204e-02
262.15332000,2.53138394e-01,2.69596810e-02
262.16915900,2.31364892e-01,2.74653087e-02
262.18496700,2.06372035e-01,2.84497526e-02
262.20083600,2.07095914e-01,3.00009221e-02
262.21664400,1.95190018e-01,3.21801364e-02
262.23248300,1.94732832e-01,3.50617743e-02
262.24832200,2.16087246e-01,3.86932533e-02
262.26413000,2.45004286e-01,4.31009911e-02
262.27993800,2.63329841e-01,4.83091662e-02
262.29574600,2.63072674e-01,5.43150201e-02
262.31161500,2.76073912e-01,6.11200402e-02
262.32745400,2.78778931e-01,6.86349883e-02
262.34326200,2.72035432e-01,7.67745846e-02
262.35910000,2.38660825e-01,8.54594535e-02
262.37490800,2.38613201e-01,9.45157974e-02
262.39074700,2.32584056e-01,1.03807627e-01
262.40658600,1.99123726e-01,1.13119069e-01
262.42239400,1.80645776e-01,1.22211544e-01
262.43826300,1.79550433e-01,1.30899843e-01
262.45407100,1.93475569e-01,1.38873318e-01
262.46991000,2.28136013e-01,1.45938971e-01
262.48574800,2.47509287e-01,1.51852882e-01
262.50155600,2.29174207e-01,1.56407413e-01
262.51739500,1.99552338e-01,1.59457148e-01
262.53320300,1.81360130e-01,1.60875445e-01
262.54901100,1.81188685e-01,1.60610899e-01
262.56485000,2.04333746e-01,1.58659794e-01
262.58068800,2.44004191e-01,1.55085695e-01
262.59652700,2.75911992e-01,1.50013350e-01
262.61233500,2.70130489e-01,1.43636989e-01
262.62817400,2.58053148e-01,1.36158019e-01
262.64398200,2.48652253e-01,1.27866480e-01
262.65982100,2.46490142e-01,1.19013400e-01
262.67565900,2.55824364e-01,1.09907392e-01
262.69146700,2.95951995e-01,1.00852455e-01
262.70730600,3.16030098e-01,9.20837947e-02
262.72311400,3.16877798e-01,8.38780150e-02
262.73895300,3.09058006e-01,7.64108125e-02
262.75479100,3.16401562e-01,6.98672518e-02
262.77063000,3.19916182e-01,6.43717220e-02
262.78646900,2.98952281e-01,6.00070766e-02
262.80227700,2.87741690e-01,5.68199758e-02
262.81808500,3.03143156e-01,5.48049551e-02
262.83389300,3.35584341e-01,5.39335048e-02
262.84973100,3.85865321e-01,5.41505616e-02
262.86554000,3.83150776e-01,5.53755648e-02
262.88137800,3.28812268e-01,5.75139383e-02
262.89721700,2.97914087e-01,6.04500255e-02
262.91302500,3.04352796e-01,6.40493523e-02
262.92886400,3.11239166e-01,6.81898534e-02
262.94467200,3.30155253e-01,7.27119783e-02
262.96054100,3.40165730e-01,7.74933169e-02
262.97634900,3.50309553e-01,8.23443548e-02
262.99218800,3.70178112e-01,8.71387707e-02
263.00799600,3.81626822e-01,9.17054556e-02
263.02383400,3.82769788e-01,9.59140769e-02
263.03967300,4.11077245e-01,9.96162557e-02
263.05548100,4.29574245e-01,1.02679382e-01
263.07132000,4.23221259e-01,1.05005542e-01
263.08709700,3.83627012e-01,1.06494803e-01
263.10293600,3.56376798e-01,1.07094416e-01
263.11874400,3.44108963e-01,1.06760904e-01
263.13458300,3.75159539e-01,1.05484161e-01
263.15039100,3.79502810e-01,1.03289212e-01
263.16622900,3.57891228e-01,1.00215435e-01
263.18206800,3.61348700e-01,9.63388685e-02
263.19787600,3.68416040e-01,9.17637269e-02
263.21371500,3.78493190e-01,8.65830589e-02
263.22952300,3.98818935e-01,8.09392399e-02
263.24536100,4.28421754e-01,7.49388804e-02
263.26116900,4.50385751e-01,6.87333631e-02
263.27703900,4.99590437e-01,6.24111817e-02
263.29284700,5.68425564e-01,5.61382274e-02
263.30868500,6.69254215e-01,4.99832643e-02
263.32449300,7.18782741e-01,4.40612423e-02
263.34033200,6.94818554e-01,3.84266884e-02
263.35611000,6.64920469e-01,3.31737156e-02
263.37194800,6.67273074e-01,2.83102716e-02
263.38775600,6.65596723e-01,2.39001212e-02
263.40359500,6.48061720e-01,1.99494149e-02
263.41943400,6.63206020e-01,1.64798824e-02
263.43524200,6.41651586e-01,1.35004181e-02
263.45108000,5.85065244e-01,1.09951957e-02
263.46688800,5.35146204e-01,8.96272576e-03
263.48272700,5.00028574e-01,7.37831489e-03
263.49853500,4.61653491e-01,6.22605438e-03
263.51437400,4.23487951e-01,5.47440578e-03
263.53018200,4.04943328e-01,5.09481504e-03
263.54602100,3.82179255e-01,5.04988523e-03
263.56182900,3.38470331e-01,5.29990251e-03
263.57766700,3.10667683e-01,5.80205883e-03
263.59347500,2.99457091e-01,6.50755190e-03
263.60931400,3.13315554e-01,7.36950663e-03
263.62509200,3.49890466e-01,8.33149267e-03
263.64093000,3.68730355e-01,9.34914879e-03
263.65673800,3.04571864e-01,1.03660476e-02
263.67257700,2.28497952e-01,1.13375655e-02
263.68838500,1.99457091e-01,1.22155371e-02
263.70422400,2.11220116e-01,1.29646637e-02
263.72003200,2.07800743e-01,1.35506508e-02
263.73587000,2.02485951e-01,1.39529709e-02
263.75167800,1.76302505e-01,1.41569720e-02
263.76751700,1.70359082e-01,1.41604827e-02
263.78332500,1.61548719e-01,1.39708368e-02
263.79916400,1.67492142e-01,1.36045211e-02
263.81497200,1.81312506e-01,1.30890338e-02
263.83081100,1.74588056e-01,1.24559492e-02
263.84661900,1.64672826e-01,1.17468719e-02
263.86245700,1.57091152e-01,1.10018077e-02
263.87826500,1.59424707e-01,1.02674264e-02
263.89407300,1.60358129e-01,9.58502121e-03
263.90988200,1.54567102e-01,8.99393319e-03
263.92572000,1.64444233e-01,8.52754767e-03
263.94149800,1.69368511e-01,8.21509657e-03
263.95733600,1.61034384e-01,8.07295003e-03
263.97314500,1.76026288e-01,8.11193944e-03
263.98898300,1.52233546e-01,8.33220305e-03
264.00479100,1.18239832e-01,8.72354271e-03
264.02063000,1.07953138e-01,9.26944649e-03
264.03643800,1.05991047e-01,9.94239871e-03
264.05227700,9.76188208e-02,1.07139089e-02
264.06808500,7.62834556e-02,1.15463543e-02
264.08392300,7.45690066e-02,1.24071040e-02
264.09973100,7.47118773e-02,1.32585707e-02
264.11557000,7.29593295e-02,1.40736107e-02
264.13137800,7.49214211e-02,1.48250329e-02
264.14721700,7.77693114e-02,1.55000892e-02
264.16299400,7.13020288e-02,1.60891966e-02
264.17883300,5.82912658e-02,1.66016496e-02
264.19464100,4.32898371e-02,1.70493191e-02
264.21048000,3.74035622e-02,1.74586837e-02
264.22628800,4.04514716e-02,1.78605758e-02
264.24212600,3.99276122e-02,1.82943354e-02
264.25790400,5.23287932e-02,1.87971162e-02
264.27374300,7.51309649e-02,1.94113425e-02
264.28955100,8.17696924e-02,2.01673485e-02
264.30538900,6.82160206e-02,2.10933883e-02
264.32119800,6.29393276e-02,2.22000305e-02
264.33703600,6.11391561e-02,2.34918090e-02
264.35284400,6.29298028e-02,2.49495249e-02
264.36865200,6.16534908e-02,2.65460475e-02
264.38449100,5.99009429e-02,2.82411970e-02
264.40029900,6.27869321e-02,2.99725423e-02
264.41613800,5.97485475e-02,3.16817747e-02
264.43191500,5.19382798e-02,3.32889917e-02
264.44772300,4.34708067e-02,3.47331283e-02
264.46353100,4.47185446e-02,3.59439417e-02
264.47937000,5.05762454e-02,3.68645864e-02
264.49517800,6.21106772e-02,3.74460908e-02
264.51101700,6.62348795e-02,3.76621183e-02
264.52682500,6.95875798e-02,3.75029963e-02
264.54266400,7.56072007e-02,3.69808435e-02
264.55847200,7.15306220e-02,3.61325813e-02
264.57428000,8.40556243e-02,3.50138843e-02
264.59011800,9.92570721e-02,3.36981852e-02
264.60592700,1.02190685e-01,3.22833820e-02
264.62173500,9.01800171e-02,3.08731119e-02
264.63754300,8.32364987e-02,2.95813577e-02
264.65338100,6.68920850e-02,2.85235915e-02
264.66918900,6.55110010e-02,2.78188063e-02
264.68502800,7.17496904e-02,2.75716500e-02
264.70080600,8.39794266e-02,2.78756788e-02
264.71661400,7.42451662e-02,2.88063118e-02
264.73245200,7.18068387e-02,3.04200302e-02
264.74826000,7.72645014e-02,3.27374115e-02
264.76406900,8.06933994e-02,3.57590265e-02
264.77987700,7.37403562e-02,3.94523667e-02
264.79571500,6.99114201e-02,4.37639102e-02
264.81152300,6.73778455e-02,4.85856513e-02
264.82736200,7.05495762e-02,5.38175532e-02
264.84317000,8.60462901e-02,5.92978266e-02
264.85897800,8.76845414e-02,6.48773655e-02
264.87478600,6.59205639e-02,7.03852458e-02
264.89059400,4.97952186e-02,7.56453474e-02
264.90643300,6.05676731e-02,8.04924986e-02
264.92224100,6.53681303e-02,8.47425965e-02
264.93808000,6.16344414e-02,8.82630947e-02
264.95388800,6.08534146e-02,9.09140274e-02
264.96966600,6.89303743e-02,9.26027231e-02
264.98550400,7.63310792e-02,9.32697046e-02
265.00128200,6.42727879e-02,9.28779813e-02
265.01712000,4.96904467e-02,9.14275482e-02
265.03292800,5.18620821e-02,8.89606864e-02
265.04876700,5.59862844e-02,8.55365497e-02
265.06457500,6.41203924e-02,8.12646775e-02
265.08038300,6.55395752e-02,7.62576206e-02
265.09619100,7.06448233e-02,7.06501479e-02
265.11200000,7.33022193e-02,6.45867059e-02
265.12783800,5.58053148e-02,5.82043021e-02
265.14364600,5.06714925e-02,5.16730886e-02
265.15948500,5.90056196e-02,4.51066778e-02
265.17529300,8.14744261e-02,3.86567741e-02
265.19107100,8.66463473e-02,3.24318879e-02
265.20690900,8.45509096e-02,2.64887490e-02
265.22271700,8.45032860e-02,2.09339015e-02
265.23852500,9.39327555e-02,1.58077922e-02
265.25433300,8.27793123e-02,1.11433888e-02
265.27014200,7.28355081e-02,6.95588353e-03
265.28595000,6.23106963e-02,3.24582430e-03
265.30175800,4.92523097e-02,0.00000000e+00
